trial_id,trial_kind,cell_id,trial_index,trial_seed,code_instance,code_seed,family,rate_label,n,k,rate,p_num,p_den,p_s,transmitted_word_hex,observation_hex,deletion_position,observed_error_weight,forced_error_weight,theorem_offset,theorem_stop_shell_cap,max_generated_attempts,run_exhaustive,run_branch,branch_node_cap,branch_time_ms,code_size,generator_rows_hex,parity_check_rows_hex,code_construction
682,natural,n32_k24_random_systematic_linear_R3_4,42,14375008876939003225,2,5176584072621387539,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x90bc3916,0x12bc3d16,31,2,,2,3,20000000,False,False,1000000,1500,16777216,"0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000","0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc",dense systematic parity map; seed=5176584072621387539
683,natural,n32_k24_random_systematic_linear_R3_4,43,13945633250396088699,3,15586299980911434873,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0xfa3ec5f9,0x7d1f65f9,13,0,,2,1,20000000,False,False,1000000,1500,16777216,"0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000","0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc",dense systematic parity map; seed=15586299980911434873
684,natural,n32_k24_random_systematic_linear_R3_4,44,3814286377715036179,0,13148762976802034727,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x1fea2a3,0xff51a3,12,2,,2,3,20000000,False,False,1000000,1500,16777216,"0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000","0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da",dense systematic parity map; seed=13148762976802034727
685,natural,n32_k24_random_systematic_linear_R3_4,45,4318470299700556664,1,1121212559055557001,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x699cc37c,0x34eec37c,16,1,,2,2,20000000,False,False,1000000,1500,16777216,"0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000","0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3",dense systematic parity map; seed=1121212559055557001
686,natural,n32_k24_random_systematic_linear_R3_4,46,14964093416750655405,2,5176584072621387539,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0xf7298f51,0x7b94c7a9,3,0,,2,1,20000000,False,False,1000000,1500,16777216,"0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000","0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc",dense systematic parity map; seed=5176584072621387539
687,natural,n32_k24_random_systematic_linear_R3_4,47,7149410914942308185,3,15586299980911434873,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x93b8d86f,0x499c6c6f,5,2,,2,3,20000000,False,False,1000000,1500,16777216,"0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000","0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc",dense systematic parity map; seed=15586299980911434873
688,natural,n32_k24_random_systematic_linear_R3_4,48,1891341869290727133,0,13148762976802034727,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0xb31e541c,0x498b2b0e,0,3,,2,4,20000000,False,False,1000000,1500,16777216,"0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000","0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da",dense systematic parity map; seed=13148762976802034727
689,natural,n32_k24_random_systematic_linear_R3_4,49,17997039533415514171,1,1121212559055557001,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x8fbeb1a,0x47feb9a,18,1,,2,2,20000000,False,False,1000000,1500,16777216,"0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000","0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3",dense systematic parity map; seed=1121212559055557001
690,natural,n32_k24_random_systematic_linear_R3_4,50,12465628319927808272,2,5176584072621387539,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x65dd109f,0x3aec109f,20,2,,2,3,20000000,False,False,1000000,1500,16777216,"0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000","0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc",dense systematic parity map; seed=5176584072621387539
691,natural,n32_k24_random_systematic_linear_R3_4,51,18093978071926934123,3,15586299980911434873,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x95fa44e1,0x5dfa44a1,29,2,,2,3,20000000,False,False,1000000,1500,16777216,"0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000","0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc",dense systematic parity map; seed=15586299980911434873
692,natural,n32_k24_random_systematic_linear_R3_4,52,14573741184211114378,0,13148762976802034727,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x94e9717b,0x4a74b8bb,4,0,,2,1,20000000,False,False,1000000,1500,16777216,"0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000","0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da",dense systematic parity map; seed=13148762976802034727
693,natural,n32_k24_random_systematic_linear_R3_4,53,2108086306134048260,1,1121212559055557001,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0xd543d229,0x35637229,29,4,,2,5,20000000,False,False,1000000,1500,16777216,"0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000","0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3",dense systematic parity map; seed=1121212559055557001
694,natural,n32_k24_random_systematic_linear_R3_4,54,18173129887095159667,2,5176584072621387539,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x7bce5ec6,0x3ca52b62,1,4,,2,5,20000000,False,False,1000000,1500,16777216,"0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000","0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc",dense systematic parity map; seed=5176584072621387539
695,natural,n32_k24_random_systematic_linear_R3_4,55,1810736976633188020,3,15586299980911434873,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x959b705b,0x559b725b,29,1,,2,2,20000000,False,False,1000000,1500,16777216,"0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000","0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc",dense systematic parity map; seed=15586299980911434873
696,natural,n32_k24_random_systematic_linear_R3_4,56,18173190047503933030,0,13148762976802034727,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0xd752ca59,0x6ba9ca59,16,0,,2,1,20000000,False,False,1000000,1500,16777216,"0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000","0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da",dense systematic parity map; seed=13148762976802034727
697,natural,n32_k24_random_systematic_linear_R3_4,57,4304237199604984601,1,1121212559055557001,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x739c1b33,0x39c41b33,22,2,,2,3,20000000,False,False,1000000,1500,16777216,"0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000","0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3",dense systematic parity map; seed=1121212559055557001
698,natural,n32_k24_random_systematic_linear_R3_4,58,18387458170607193919,2,5176584072621387539,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x58e68a07,0x2cf34a07,14,1,,2,2,20000000,False,False,1000000,1500,16777216,"0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000","0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc",dense systematic parity map; seed=5176584072621387539
699,natural,n32_k24_random_systematic_linear_R3_4,59,16860800853007289478,3,15586299980911434873,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x3ea48c56,0x1f52422a,1,1,,2,2,20000000,False,False,1000000,1500,16777216,"0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000","0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc",dense systematic parity map; seed=15586299980911434873
700,natural,n32_k24_random_systematic_linear_R3_4,60,5788460428583411370,0,13148762976802034727,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0xd8c10658,0x6c608318,6,0,,2,1,20000000,False,False,1000000,1500,16777216,"0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000","0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da",dense systematic parity map; seed=13148762976802034727
701,natural,n32_k24_random_systematic_linear_R3_4,61,581847520114519808,1,1121212559055557001,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0xab268478,0x5526847c,24,1,,2,2,20000000,False,False,1000000,1500,16777216,"0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000","0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3",dense systematic parity map; seed=1121212559055557001
702,natural,n32_k24_random_systematic_linear_R3_4,62,14646307111564283498,2,5176584072621387539,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0x8dc7c26f,0x46e3e26f,10,0,,2,1,20000000,False,False,1000000,1500,16777216,"0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000","0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc",dense systematic parity map; seed=5176584072621387539
703,natural,n32_k24_random_systematic_linear_R3_4,63,8013708691361829652,3,15586299980911434873,random_systematic_linear,R3_4,32,24,0.75,1,20,0.05,0xc7a1a7bd,0x63d1a7b9,17,1,,2,2,20000000,False,False,1000000,1500,16777216,"0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000","0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc",dense systematic parity map; seed=15586299980911434873
704,natural,n32_k21_crc_defined_linear_R2_3,0,17305090814331675295,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x5d97b1b7,0x2ecbd8f7,6,0,,2,1,20000000,True,True,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
705,natural,n32_k21_crc_defined_linear_R2_3,1,6402730401516498170,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xb8f2df5b,0x5c796fab,4,0,,2,1,20000000,True,True,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
706,natural,n32_k21_crc_defined_linear_R2_3,2,11473889340317564280,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xf8581166,0x7c2c08b2,1,0,,2,1,20000000,True,True,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
707,natural,n32_k21_crc_defined_linear_R2_3,3,9624740750645803969,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xd36d23b1,0x49bd23b1,20,1,,2,2,20000000,True,True,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
708,natural,n32_k21_crc_defined_linear_R2_3,4,1896761812651409911,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x298b9305,0x14c5c905,8,0,,2,1,20000000,True,True,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
709,natural,n32_k21_crc_defined_linear_R2_3,5,4998520216234009785,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x1ae23165,0xd713165,15,0,,2,1,20000000,True,True,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
710,natural,n32_k21_crc_defined_linear_R2_3,6,16036487889422401103,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xd126f8df,0x5526e8df,30,2,,2,3,20000000,True,True,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
711,natural,n32_k21_crc_defined_linear_R2_3,7,4871991436175352448,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x10908d87,0x48e583,10,4,,2,5,20000000,True,True,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
712,natural,n32_k21_crc_defined_linear_R2_3,8,13112232162986143537,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x4d1a1104,0x2e8d1184,14,2,,2,3,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
713,natural,n32_k21_crc_defined_linear_R2_3,9,10633359606276071639,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x98343e08,0x4c1a3b08,5,2,,2,3,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
714,natural,n32_k21_crc_defined_linear_R2_3,10,12143916753882516282,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x3c6d88e9,0x1e76c465,2,2,,2,3,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
715,natural,n32_k21_crc_defined_linear_R2_3,11,74065944153645119,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x59d81799,0x2cd99799,22,2,,2,3,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
716,natural,n32_k21_crc_defined_linear_R2_3,12,18099467385049776840,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x9c8b8086,0x4e458086,16,0,,2,1,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
717,natural,n32_k21_crc_defined_linear_R2_3,13,1089862745873526134,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xe3ec41f8,0x63f420f8,7,3,,2,4,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
